,Log_98,datetime
1931,11.705833333333333,2019-06-06 11:00:00
1932,10.976333333333335,2019-06-06 12:00:00
1933,10.829666666666666,2019-06-06 13:00:00
1934,10.845999999999998,2019-06-06 14:00:00
1935,11.154833333333334,2019-06-06 15:00:00
1936,11.786666666666667,2019-06-06 16:00:00
1937,11.948333333333332,2019-06-06 17:00:00
1938,12.947333333333333,2019-06-06 18:00:00
1939,12.336166666666665,2019-06-06 19:00:00
1940,11.463166666666666,2019-06-06 20:00:00
1941,10.617833333333333,2019-06-06 21:00:00
1942,10.079333333333333,2019-06-06 22:00:00
1943,9.652833333333334,2019-06-06 23:00:00
1944,13.413166666666667,2020-06-06 00:00:00
1945,13.909333333333334,2020-06-06 01:00:00
1946,14.644833333333333,2020-06-06 02:00:00
1947,14.452999999999998,2020-06-06 03:00:00
1948,14.565,2020-06-06 04:00:00
1949,14.708666666666666,2020-06-06 05:00:00
1950,14.628833333333333,2020-06-06 06:00:00
1951,15.059333333333333,2020-06-06 07:00:00
1952,15.0435,2020-06-06 08:00:00
1953,15.377833333333333,2020-06-06 09:00:00
1954,17.490166666666667,2020-06-06 10:00:00
1955,18.425833333333333,2020-06-06 11:00:00
1956,20.186,2020-06-06 12:00:00
1957,19.5515,2020-06-06 13:00:00
1958,19.345166666666668,2020-06-06 14:00:00
1959,19.472166666666666,2020-06-06 15:00:00
1960,19.171,2020-06-06 16:00:00
1961,18.837999999999997,2020-06-06 17:00:00
1962,18.6635,2020-06-06 18:00:00
1963,17.6015,2020-06-06 19:00:00
1964,15.3775,2020-06-06 20:00:00
1965,14.469,2020-06-06 21:00:00
1966,14.373,2020-06-06 22:00:00
1967,14.15,2020-06-06 23:00:00
1968,14.245833333333332,2021-06-06 00:00:00
1969,14.118,2021-06-06 01:00:00
1970,13.926,2021-06-06 02:00:00
1971,13.605666666666666,2021-06-06 03:00:00
1972,13.172666666666666,2021-06-06 04:00:00
1973,13.188833333333333,2021-06-06 05:00:00
1974,13.429333333333332,2021-06-06 06:00:00
1975,14.133666666666665,2021-06-06 07:00:00
1976,14.948,2021-06-06 08:00:00
1977,16.141166666666667,2021-06-06 09:00:00
1978,16.617833333333333,2021-06-06 10:00:00
1979,17.791666666666668,2021-06-06 11:00:00
1980,19.741833333333332,2021-06-06 12:00:00
1981,20.329,2021-06-06 13:00:00
1982,19.963833333333334,2021-06-06 14:00:00
1983,19.91633333333333,2021-06-06 15:00:00
1984,20.154500000000002,2021-06-06 16:00:00
1985,19.63083333333333,2021-06-06 17:00:00
1986,18.7745,2021-06-06 18:00:00
1987,17.712333333333333,2021-06-06 19:00:00
1988,16.84,2021-06-06 20:00:00
1989,16.220666666666666,2021-06-06 21:00:00
1990,15.903,2021-06-06 22:00:00
1991,15.425666666666666,2021-06-06 23:00:00
1992,14.708666666666666,2022-06-06 00:00:00
1993,14.533,2022-06-06 01:00:00
1994,13.973999999999998,2022-06-06 02:00:00
1995,13.717666666666666,2022-06-06 03:00:00
1996,12.818666666666665,2022-06-06 04:00:00
1997,12.32,2022-06-06 05:00:00
1998,12.690166666666665,2022-06-06 06:00:00
1999,14.165166666666666,2022-06-06 07:00:00
2000,15.552666666666667,2022-06-06 08:00:00
2001,18.600166666666667,2022-06-06 09:00:00
2002,19.916333333333334,2022-06-06 10:00:00
2003,21.107333333333333,2022-06-06 11:00:00
2004,21.489333333333335,2022-06-06 12:00:00
2005,22.796666666666667,2022-06-06 13:00:00
2006,23.645,2022-06-06 14:00:00
2007,24.448166666666665,2022-06-06 15:00:00
2008,24.70566666666667,2022-06-06 16:00:00
2009,24.851166666666668,2022-06-06 17:00:00
2010,23.581166666666665,2022-06-06 18:00:00
2011,21.203,2022-06-06 19:00:00
2012,19.5515,2022-06-06 20:00:00
2013,17.442666666666668,2022-06-06 21:00:00
2014,16.141499999999997,2022-06-06 22:00:00
2015,15.855333333333334,2022-06-06 23:00:00
2016,19.139,2019-07-06 00:00:00
2017,18.0295,2019-07-06 01:00:00
2018,17.664833333333334,2019-07-06 02:00:00
2019,17.347666666666665,2019-07-06 03:00:00
2020,16.268166666666666,2019-07-06 04:00:00
2021,15.250333333333332,2019-07-06 05:00:00
2022,15.298166666666667,2019-07-06 06:00:00
2023,17.981666666666666,2019-07-06 07:00:00
2024,20.329166666666666,2019-07-06 08:00:00
2025,20.424,2019-07-06 09:00:00
2026,19.2025,2019-07-06 10:00:00
2027,19.535666666666668,2019-07-06 11:00:00
2028,20.123833333333334,2019-07-06 12:00:00
2029,21.570666666666668,2019-07-06 13:00:00
2030,17.886833333333332,2019-07-06 14:00:00
2031,18.44183333333333,2019-07-06 15:00:00
2032,21.760666666666665,2019-07-06 16:00:00
2033,24.17533333333333,2019-07-06 17:00:00
2034,24.448166666666665,2019-07-06 18:00:00
2035,24.110333333333333,2019-07-06 19:00:00
2036,23.372833333333332,2019-07-06 20:00:00
2037,20.297666666666668,2019-07-06 21:00:00
2038,18.584333333333333,2019-07-06 22:00:00
2039,18.695333333333334,2019-07-06 23:00:00
2040,18.695166666666665,2020-07-06 00:00:00
2041,17.5695,2020-07-06 01:00:00
2042,16.585833333333333,2020-07-06 02:00:00
2043,16.284166666666668,2020-07-06 03:00:00
2044,15.759499999999997,2020-07-06 04:00:00
2045,14.660666666666666,2020-07-06 05:00:00
2046,15.202666666666667,2020-07-06 06:00:00
2047,17.934166666666666,2020-07-06 07:00:00
2048,20.345000000000002,2020-07-06 08:00:00
2049,22.158,2020-07-06 09:00:00
2050,21.427000000000003,2020-07-06 10:00:00
2051,21.584666666666667,2020-07-06 11:00:00
2052,20.758,2020-07-06 12:00:00
2053,20.6465,2020-07-06 13:00:00
2054,21.696166666666667,2020-07-06 14:00:00
2055,21.282333333333334,2020-07-06 15:00:00
2056,21.66416666666667,2020-07-06 16:00:00
2057,21.92,2020-07-06 17:00:00
2058,20.726166666666668,2020-07-06 18:00:00
2059,19.7895,2020-07-06 19:00:00
2060,18.869666666666667,2020-07-06 20:00:00
2061,17.379333333333335,2020-07-06 21:00:00
2062,16.093666666666667,2020-07-06 22:00:00
2063,15.186666666666667,2020-07-06 23:00:00
2064,18.806,2021-07-06 00:00:00
2065,18.457666666666665,2021-07-06 01:00:00
2066,17.5855,2021-07-06 02:00:00
2067,16.903499999999998,2021-07-06 03:00:00
2068,16.028833333333335,2021-07-06 04:00:00
2069,13.75,2021-07-06 05:00:00
2070,14.468666666666666,2021-07-06 06:00:00
2071,16.760166666666667,2021-07-06 07:00:00
2072,18.2675,2021-07-06 08:00:00
2073,20.965,2021-07-06 09:00:00
2074,20.997333333333334,2021-07-06 10:00:00
2075,18.711333333333332,2021-07-06 11:00:00
2076,20.091666666666665,2021-07-06 12:00:00
2077,19.916833333333333,2021-07-06 13:00:00
2078,19.139333333333333,2021-07-06 14:00:00
2079,20.392333333333333,2021-07-06 15:00:00
2080,19.8845,2021-07-06 16:00:00
2081,18.980666666666668,2021-07-06 17:00:00
2082,18.48933333333333,2021-07-06 18:00:00
2083,17.839333333333332,2021-07-06 19:00:00
2084,17.42716666666667,2021-07-06 20:00:00
2085,17.030333333333335,2021-07-06 21:00:00
2086,16.554666666666666,2021-07-06 22:00:00
2087,16.316333333333333,2021-07-06 23:00:00
2088,15.345833333333333,2022-07-06 00:00:00
2089,14.580666666666666,2022-07-06 01:00:00
2090,13.814,2022-07-06 02:00:00
2091,13.332833333333333,2022-07-06 03:00:00
2092,12.4005,2022-07-06 04:00:00
2093,11.996666666666668,2022-07-06 05:00:00
2094,12.302166666666666,2022-07-06 06:00:00
2095,16.1085,2022-07-06 07:00:00
2096,19.0125,2022-07-06 08:00:00
2097,20.916833333333333,2022-07-06 09:00:00
2098,22.365499999999997,2022-07-06 10:00:00
2099,23.276333333333337,2022-07-06 11:00:00
2100,23.917333333333332,2022-07-06 12:00:00
2101,24.625333333333334,2022-07-06 13:00:00
2102,25.076999999999998,2022-07-06 14:00:00
2103,25.52933333333333,2022-07-06 15:00:00
2104,25.254666666666665,2022-07-06 16:00:00
2105,25.10966666666667,2022-07-06 17:00:00
2106,24.947833333333335,2022-07-06 18:00:00
2107,23.133333333333336,2022-07-06 19:00:00
2108,21.950999999999997,2022-07-06 20:00:00
2109,19.837166666666665,2022-07-06 21:00:00
2110,17.950333333333333,2022-07-06 22:00:00
2111,16.681166666666666,2022-07-06 23:00:00
2112,21.362,2019-08-06 00:00:00
2113,20.122666666666667,2019-08-06 01:00:00
2114,19.123,2019-08-06 02:00:00
2115,18.69516666666667,2019-08-06 03:00:00
2116,18.203833333333332,2019-08-06 04:00:00
2117,18.029333333333334,2019-08-06 05:00:00
2118,17.791666666666668,2019-08-06 06:00:00
2119,17.870833333333334,2019-08-06 07:00:00
2120,18.076666666666668,2019-08-06 08:00:00
2121,18.172,2019-08-06 09:00:00
2122,18.869333333333334,2019-08-06 10:00:00
2123,19.821166666666667,2019-08-06 11:00:00
2124,19.773500000000002,2019-08-06 12:00:00
2125,21.14,2019-08-06 13:00:00
2126,24.3365,2019-08-06 14:00:00
2127,21.824833333333334,2019-08-06 15:00:00
2128,22.110333333333333,2019-08-06 16:00:00
2129,21.66433333333333,2019-08-06 17:00:00
2130,20.392500000000002,2019-08-06 18:00:00
2131,19.820833333333333,2019-08-06 19:00:00
2132,19.1395,2019-08-06 20:00:00
2133,19.075666666666667,2019-08-06 21:00:00
2134,19.313333333333333,2019-08-06 22:00:00
2135,17.807333333333332,2019-08-06 23:00:00
2136,13.027499999999998,2020-08-06 00:00:00
2137,12.496833333333333,2020-08-06 01:00:00
2138,11.479166666666666,2020-08-06 02:00:00
2139,10.8785,2020-08-06 03:00:00
2140,10.569166666666666,2020-08-06 04:00:00
2141,10.177333333333333,2020-08-06 05:00:00
2142,10.013666666666667,2020-08-06 06:00:00
2143,12.137500000000001,2020-08-06 07:00:00
2144,16.394833333333334,2020-08-06 08:00:00
2145,19.028166666666667,2020-08-06 09:00:00
2146,19.932,2020-08-06 10:00:00
2147,21.37783333333333,2020-08-06 11:00:00
2148,22.605,2020-08-06 12:00:00
2149,23.86966666666667,2020-08-06 13:00:00
2150,25.028666666666666,2020-08-06 14:00:00
2151,25.7565,2020-08-06 15:00:00
2152,26.406166666666667,2020-08-06 16:00:00
2153,26.536666666666665,2020-08-06 17:00:00
2154,26.195000000000004,2020-08-06 18:00:00
2155,25.659000000000002,2020-08-06 19:00:00
2156,23.743,2020-08-06 20:00:00
2157,20.361333333333334,2020-08-06 21:00:00
2158,17.506,2020-08-06 22:00:00
2159,16.84,2020-08-06 23:00:00
2160,13.300833333333335,2021-08-06 00:00:00
2161,15.122833333333332,2021-08-06 01:00:00
2162,15.441333333333333,2021-08-06 02:00:00
2163,15.584833333333334,2021-08-06 03:00:00
2164,15.2025,2021-08-06 04:00:00
2165,14.851999999999999,2021-08-06 05:00:00
2166,14.900166666666665,2021-08-06 06:00:00
2167,16.029833333333332,2021-08-06 07:00:00
2168,16.84,2021-08-06 08:00:00
2169,17.45866666666667,2021-08-06 09:00:00
2170,18.61583333333333,2021-08-06 10:00:00
2171,19.536,2021-08-06 11:00:00
2172,21.425666666666668,2021-08-06 12:00:00
2173,21.919,2021-08-06 13:00:00
2174,22.988333333333333,2021-08-06 14:00:00
2175,23.612666666666666,2021-08-06 15:00:00
2176,24.078166666666664,2021-08-06 16:00:00
2177,23.116,2021-08-06 17:00:00
2178,22.58883333333333,2021-08-06 18:00:00
2179,22.4455,2021-08-06 19:00:00
2180,19.741833333333336,2021-08-06 20:00:00
2181,18.56866666666667,2021-08-06 21:00:00
2182,17.934333333333335,2021-08-06 22:00:00
2183,16.824,2021-08-06 23:00:00
2184,18.44183333333333,2022-08-06 00:00:00
2185,18.219833333333334,2022-08-06 01:00:00
2186,18.235833333333332,2022-08-06 02:00:00
2187,17.744,2022-08-06 03:00:00
2188,17.173166666666667,2022-08-06 04:00:00
2189,17.078,2022-08-06 05:00:00
2190,17.538,2022-08-06 06:00:00
2191,17.870833333333334,2022-08-06 07:00:00
2192,17.997666666666667,2022-08-06 08:00:00
2193,18.695166666666665,2022-08-06 09:00:00
2194,19.392833333333332,2022-08-06 10:00:00
2195,19.964000000000002,2022-08-06 11:00:00
2196,20.344833333333334,2022-08-06 12:00:00
2197,20.78933333333333,2022-08-06 13:00:00
2198,20.17,2022-08-06 14:00:00
2199,20.440166666666666,2022-08-06 15:00:00
2200,20.202,2022-08-06 16:00:00
2201,19.71,2022-08-06 17:00:00
2202,19.282,2022-08-06 18:00:00
2203,18.6635,2022-08-06 19:00:00
2204,18.156166666666667,2022-08-06 20:00:00
2205,18.02916666666667,2022-08-06 21:00:00
2206,18.060833333333335,2022-08-06 22:00:00
2207,17.221,2022-08-06 23:00:00
2208,11.301166666666667,2019-09-06 00:00:00
2209,10.9275,2019-09-06 01:00:00
2210,10.797333333333334,2019-09-06 02:00:00
2211,10.520333333333333,2019-09-06 03:00:00
2212,10.602,2019-09-06 04:00:00
2213,10.748,2019-09-06 05:00:00
2214,10.667166666666667,2019-09-06 06:00:00
2215,10.6995,2019-09-06 07:00:00
2216,10.829833333333333,2019-09-06 08:00:00
2217,10.8135,2019-09-06 09:00:00
2218,11.138,2019-09-06 10:00:00
2219,11.964500000000001,2019-09-06 11:00:00
2220,12.336,2019-09-06 12:00:00
2221,13.6215,2019-09-06 13:00:00
2222,13.926,2019-09-06 14:00:00
2223,13.798,2019-09-06 15:00:00
2224,13.557833333333333,2019-09-06 16:00:00
2225,13.445500000000001,2019-09-06 17:00:00
2226,13.381333333333332,2019-09-06 18:00:00
2227,13.1085,2019-09-06 19:00:00
2228,12.818833333333332,2019-09-06 20:00:00
2229,12.513166666666665,2019-09-06 21:00:00
2230,12.400833333333333,2019-09-06 22:00:00
2231,12.304,2019-09-06 23:00:00
2232,17.522166666666667,2020-09-06 00:00:00
2233,16.395333333333333,2020-09-06 01:00:00
2234,15.33,2020-09-06 02:00:00
2235,15.2185,2020-09-06 03:00:00
2236,15.5845,2020-09-06 04:00:00
2237,15.521,2020-09-06 05:00:00
2238,15.441333333333333,2020-09-06 06:00:00
2239,15.202666666666666,2020-09-06 07:00:00
2240,15.266166666666665,2020-09-06 08:00:00
2241,15.871,2020-09-06 09:00:00
2242,16.077499999999997,2020-09-06 10:00:00
2243,16.046,2020-09-06 11:00:00
2244,15.7915,2020-09-06 12:00:00
2245,15.775666666666666,2020-09-06 13:00:00
2246,16.1095,2020-09-06 14:00:00
2247,15.9505,2020-09-06 15:00:00
2248,15.950666666666665,2020-09-06 16:00:00
2249,15.569,2020-09-06 17:00:00
2250,15.4255,2020-09-06 18:00:00
2251,15.059333333333333,2020-09-06 19:00:00
2252,14.277499999999998,2020-09-06 20:00:00
2253,13.845999999999998,2020-09-06 21:00:00
2254,13.686,2020-09-06 22:00:00
2255,13.557666666666668,2020-09-06 23:00:00
2256,14.293333333333331,2021-09-06 00:00:00
2257,13.573500000000001,2021-09-06 01:00:00
2258,13.236833333333335,2021-09-06 02:00:00
2259,12.3195,2021-09-06 03:00:00
2260,12.352166666666667,2021-09-06 04:00:00
2261,11.899833333333333,2021-09-06 05:00:00
2262,11.657166666666667,2021-09-06 06:00:00
2263,11.462666666666665,2021-09-06 07:00:00
2264,14.755333333333333,2021-09-06 08:00:00
2265,17.997833333333332,2021-09-06 09:00:00
2266,20.932833333333335,2021-09-06 10:00:00
2267,22.09466666666667,2021-09-06 11:00:00
2268,23.516833333333334,2021-09-06 12:00:00
2269,24.754500000000004,2021-09-06 13:00:00
2270,25.935000000000002,2021-09-06 14:00:00
2271,26.6995,2021-09-06 15:00:00
2272,26.846500000000002,2021-09-06 16:00:00
2273,26.471333333333334,2021-09-06 17:00:00
2274,25.756666666666664,2021-09-06 18:00:00
2275,23.774833333333333,2021-09-06 19:00:00
2276,19.679,2021-09-06 20:00:00
2277,17.74416666666667,2021-09-06 21:00:00
2278,16.554333333333332,2021-09-06 22:00:00
2279,14.867833333333332,2021-09-06 23:00:00
2280,19.139333333333333,2022-09-06 00:00:00
2281,19.535333333333334,2022-09-06 01:00:00
2282,19.471999999999998,2022-09-06 02:00:00
2283,18.9015,2022-09-06 03:00:00
2284,16.601666666666667,2022-09-06 04:00:00
2285,15.664000000000001,2022-09-06 05:00:00
2286,17.474666666666668,2022-09-06 06:00:00
2287,17.173,2022-09-06 07:00:00
2288,17.902666666666665,2022-09-06 08:00:00
2289,20.282333333333334,2022-09-06 09:00:00
2290,23.084500000000002,2022-09-06 10:00:00
2291,23.7735,2022-09-06 11:00:00
2292,21.235166666666668,2022-09-06 12:00:00
2293,18.790499999999998,2022-09-06 13:00:00
2294,20.2025,2022-09-06 14:00:00
2295,22.957333333333334,2022-09-06 15:00:00
2296,22.877,2022-09-06 16:00:00
2297,21.52116666666667,2022-09-06 17:00:00
2298,20.3765,2022-09-06 18:00:00
2299,19.297666666666668,2022-09-06 19:00:00
2300,18.346666666666668,2022-09-06 20:00:00
2301,18.219833333333334,2022-09-06 21:00:00
2302,17.521833333333333,2022-09-06 22:00:00
2303,16.951,2022-09-06 23:00:00
2304,9.010833333333332,2019-06-07 00:00:00
2305,8.414833333333332,2019-06-07 01:00:00
2306,8.281833333333333,2019-06-07 02:00:00
2307,8.497666666666666,2019-06-07 03:00:00
2308,8.613833333333334,2019-06-07 04:00:00
2309,8.8125,2019-06-07 05:00:00
2310,9.159333333333334,2019-06-07 06:00:00
2311,9.587,2019-06-07 07:00:00
2312,10.225833333333334,2019-06-07 08:00:00
2313,11.0085,2019-06-07 09:00:00
2314,11.657333333333334,2019-06-07 10:00:00
2315,13.155499999999998,2019-06-07 11:00:00
2316,15.313833333333333,2019-06-07 12:00:00
2317,17.5695,2019-06-07 13:00:00
2318,20.122833333333332,2019-06-07 14:00:00
2319,21.50533333333333,2019-06-07 15:00:00
2320,21.553,2019-06-07 16:00:00
2321,21.155666666666665,2019-06-07 17:00:00
2322,19.171,2019-06-07 18:00:00
2323,16.284000000000002,2019-06-07 19:00:00
2324,14.437,2019-06-07 20:00:00
2325,13.461333333333334,2019-06-07 21:00:00
2326,12.963500000000002,2019-06-07 22:00:00
2327,12.850999999999999,2019-06-07 23:00:00
2328,13.83,2020-06-07 00:00:00
2329,13.284666666666666,2020-06-07 01:00:00
2330,12.400666666666666,2020-06-07 02:00:00
2331,11.7705,2020-06-07 03:00:00
2332,10.797166666666667,2020-06-07 04:00:00
2333,10.259,2020-06-07 05:00:00
2334,10.161,2020-06-07 06:00:00
2335,10.177333333333333,2020-06-07 07:00:00
2336,10.193666666666667,2020-06-07 08:00:00
2337,10.8945,2020-06-07 09:00:00
2338,11.689666666666668,2020-06-07 10:00:00
2339,12.11,2020-06-07 11:00:00
2340,12.9955,2020-06-07 12:00:00
2341,13.333166666666665,2020-06-07 13:00:00
2342,14.133666666666665,2020-06-07 14:00:00
2343,14.020833333333334,2020-06-07 15:00:00
2344,12.642166666666666,2020-06-07 16:00:00
2345,13.365333333333334,2020-06-07 17:00:00
2346,13.67,2020-06-07 18:00:00
2347,13.1725,2020-06-07 19:00:00
2348,12.513166666666669,2020-06-07 20:00:00
2349,11.802833333333334,2020-06-07 21:00:00
2350,11.155166666666666,2020-06-07 22:00:00
2351,10.96,2020-06-07 23:00:00
2352,15.2505,2021-06-07 00:00:00
2353,14.580999999999998,2021-06-07 01:00:00
2354,14.613,2021-06-07 02:00:00
2355,14.629,2021-06-07 03:00:00
2356,14.708999999999998,2021-06-07 04:00:00
2357,14.677,2021-06-07 05:00:00
2358,14.772666666666666,2021-06-07 06:00:00
2359,15.266166666666665,2021-06-07 07:00:00
2360,15.4255,2021-06-07 08:00:00
2361,16.728333333333335,2021-06-07 09:00:00
2362,17.474833333333333,2021-06-07 10:00:00
2363,17.680666666666667,2021-06-07 11:00:00
2364,18.473333333333333,2021-06-07 12:00:00
2365,18.3305,2021-06-07 13:00:00
2366,19.99566666666667,2021-06-07 14:00:00
2367,20.027333333333335,2021-06-07 15:00:00
2368,18.647666666666666,2021-06-07 16:00:00
2369,18.346333333333334,2021-06-07 17:00:00
2370,18.821833333333334,2021-06-07 18:00:00
2371,18.299,2021-06-07 19:00:00
2372,17.538,2021-06-07 20:00:00
2373,16.3475,2021-06-07 21:00:00
2374,15.935,2021-06-07 22:00:00
2375,15.521,2021-06-07 23:00:00
2376,15.711999999999998,2022-06-07 00:00:00
2377,15.76,2022-06-07 01:00:00
2378,15.537,2022-06-07 02:00:00
2379,15.457500000000001,2022-06-07 03:00:00
2380,14.868166666666667,2022-06-07 04:00:00
2381,14.661,2022-06-07 05:00:00
2382,14.645000000000001,2022-06-07 06:00:00
2383,14.979666666666667,2022-06-07 07:00:00
2384,15.775666666666666,2022-06-07 08:00:00
2385,16.760833333333334,2022-06-07 09:00:00
2386,17.4585,2022-06-07 10:00:00
2387,19.662499999999998,2022-06-07 11:00:00
2388,17.522000000000002,2022-06-07 12:00:00
2389,19.075833333333332,2022-06-07 13:00:00
2390,20.25,2022-06-07 14:00:00
2391,21.553,2022-06-07 15:00:00
2392,21.76,2022-06-07 16:00:00
2393,21.030833333333334,2022-06-07 17:00:00
2394,20.059166666666666,2022-06-07 18:00:00
2395,19.361166666666666,2022-06-07 19:00:00
2396,17.775666666666666,2022-06-07 20:00:00
2397,16.363666666666667,2022-06-07 21:00:00
2398,15.0115,2022-06-07 22:00:00
2399,13.588333333333333,2022-06-07 23:00:00
2400,19.266166666666667,2019-07-07 00:00:00
2401,18.8695,2019-07-07 01:00:00
2402,19.170833333333334,2019-07-07 02:00:00
2403,18.647666666666666,2019-07-07 03:00:00
2404,18.647666666666666,2019-07-07 04:00:00
2405,16.966833333333334,2019-07-07 05:00:00
2406,16.91933333333333,2019-07-07 06:00:00
2407,18.409833333333335,2019-07-07 07:00:00
2408,19.67833333333333,2019-07-07 08:00:00
2409,20.297166666666666,2019-07-07 09:00:00
2410,21.091833333333334,2019-07-07 10:00:00
2411,22.701833333333337,2019-07-07 11:00:00
2412,25.093166666666665,2019-07-07 12:00:00
2413,26.1305,2019-07-07 13:00:00
2414,26.748499999999996,2019-07-07 14:00:00
2415,27.337333333333333,2019-07-07 15:00:00
2416,27.517666666666667,2019-07-07 16:00:00
2417,27.271833333333333,2019-07-07 17:00:00
2418,27.222666666666665,2019-07-07 18:00:00
2419,26.3255,2019-07-07 19:00:00
2420,24.609333333333336,2019-07-07 20:00:00
2421,22.430000000000003,2019-07-07 21:00:00
2422,19.647166666666667,2019-07-07 22:00:00
2423,18.917166666666667,2019-07-07 23:00:00
2424,14.373166666666668,2020-07-07 00:00:00
2425,12.802666666666667,2020-07-07 01:00:00
2426,11.915999999999999,2020-07-07 02:00:00
2427,10.877666666666665,2020-07-07 03:00:00
2428,9.701500000000001,2020-07-07 04:00:00
2429,8.895333333333333,2020-07-07 05:00:00
2430,9.257166666666667,2020-07-07 06:00:00
2431,11.865833333333333,2020-07-07 07:00:00
2432,14.292833333333334,2020-07-07 08:00:00
2433,16.649166666666666,2020-07-07 09:00:00
2434,18.013833333333334,2020-07-07 10:00:00
2435,19.06,2020-07-07 11:00:00
2436,19.75766666666667,2020-07-07 12:00:00
2437,20.837166666666665,2020-07-07 13:00:00
2438,21.616500000000002,2020-07-07 14:00:00
2439,22.221999999999998,2020-07-07 15:00:00
2440,23.004,2020-07-07 16:00:00
2441,23.468333333333334,2020-07-07 17:00:00
2442,23.37216666666667,2020-07-07 18:00:00
2443,22.956333333333333,2020-07-07 19:00:00
2444,21.489666666666665,2020-07-07 20:00:00
2445,18.56866666666667,2020-07-07 21:00:00
2446,15.249833333333333,2020-07-07 22:00:00
2447,13.637500000000001,2020-07-07 23:00:00
2448,16.188999999999997,2021-07-07 00:00:00
2449,15.902833333333334,2021-07-07 01:00:00
2450,15.854999999999999,2021-07-07 02:00:00
2451,15.935,2021-07-07 03:00:00
2452,15.903,2021-07-07 04:00:00
2453,15.775833333333333,2021-07-07 05:00:00
2454,15.728,2021-07-07 06:00:00
2455,15.903166666666666,2021-07-07 07:00:00
2456,16.046,2021-07-07 08:00:00
2457,16.554166666666664,2021-07-07 09:00:00
2458,17.157166666666665,2021-07-07 10:00:00
2459,17.823333333333334,2021-07-07 11:00:00
2460,16.887666666666664,2021-07-07 12:00:00
2461,19.044166666666666,2021-07-07 13:00:00
2462,20.424333333333333,2021-07-07 14:00:00
2463,20.96466666666667,2021-07-07 15:00:00
2464,21.823666666666668,2021-07-07 16:00:00
2465,22.365499999999997,2021-07-07 17:00:00
2466,21.4255,2021-07-07 18:00:00
2467,20.3925,2021-07-07 19:00:00
2468,19.948,2021-07-07 20:00:00
2469,17.839333333333332,2021-07-07 21:00:00
2470,16.8875,2021-07-07 22:00:00
2471,16.7765,2021-07-07 23:00:00
2472,15.568666666666667,2022-07-07 00:00:00
2473,14.6925,2022-07-07 01:00:00
2474,14.452999999999998,2022-07-07 02:00:00
2475,13.909666666666666,2022-07-07 03:00:00
2476,12.963666666666667,2022-07-07 04:00:00
2477,11.527333333333333,2022-07-07 05:00:00
2478,11.510333333333334,2022-07-07 06:00:00
2479,15.1535,2022-07-07 07:00:00
2480,17.236666666666668,2022-07-07 08:00:00
2481,19.567666666666664,2022-07-07 09:00:00
2482,21.56866666666667,2022-07-07 10:00:00
2483,22.365499999999997,2022-07-07 11:00:00
2484,23.27616666666667,2022-07-07 12:00:00
2485,24.062,2022-07-07 13:00:00
2486,24.158666666666665,2022-07-07 14:00:00
2487,23.485333333333333,2022-07-07 15:00:00
2488,23.917666666666666,2022-07-07 16:00:00
2489,22.653166666666664,2022-07-07 17:00:00
2490,22.81266666666667,2022-07-07 18:00:00
2491,22.302000000000003,2022-07-07 19:00:00
2492,20.774,2022-07-07 20:00:00
2493,18.441666666666666,2022-07-07 21:00:00
2494,16.744333333333334,2022-07-07 22:00:00
2495,15.2185,2022-07-07 23:00:00
2496,17.506333333333334,2019-08-07 00:00:00
2497,17.538,2019-08-07 01:00:00
2498,17.331666666666667,2019-08-07 02:00:00
2499,17.37933333333333,2019-08-07 03:00:00
2500,17.252333333333336,2019-08-07 04:00:00
2501,17.125666666666667,2019-08-07 05:00:00
2502,17.078,2019-08-07 06:00:00
2503,17.0145,2019-08-07 07:00:00
2504,16.5385,2019-08-07 08:00:00
2505,16.5225,2019-08-07 09:00:00
2506,17.347833333333334,2019-08-07 10:00:00
2507,17.775833333333335,2019-08-07 11:00:00
2508,18.4735,2019-08-07 12:00:00
2509,19.123166666666666,2019-08-07 13:00:00
2510,20.3605,2019-08-07 14:00:00
2511,20.455833333333334,2019-08-07 15:00:00
2512,20.805333333333333,2019-08-07 16:00:00
2513,21.680333333333333,2019-08-07 17:00:00
2514,21.234666666666666,2019-08-07 18:00:00
2515,20.3765,2019-08-07 19:00:00
2516,20.202,2019-08-07 20:00:00
2517,19.80516666666667,2019-08-07 21:00:00
2518,19.5515,2019-08-07 22:00:00
2519,18.616,2019-08-07 23:00:00
2520,15.33,2020-08-07 00:00:00
2521,14.708333333333334,2020-08-07 01:00:00
2522,14.037666666666667,2020-08-07 02:00:00
2523,13.686,2020-08-07 03:00:00
2524,13.589666666666666,2020-08-07 04:00:00
2525,12.850999999999999,2020-08-07 05:00:00
2526,12.7705,2020-08-07 06:00:00
2527,14.547333333333333,2020-08-07 07:00:00
2528,18.299,2020-08-07 08:00:00
2529,21.282666666666668,2020-08-07 09:00:00
2530,23.468999999999998,2020-08-07 10:00:00
2531,24.754166666666666,2020-08-07 11:00:00
2532,26.325333333333333,2020-08-07 12:00:00
2533,27.402666666666665,2020-08-07 13:00:00
2534,28.258499999999998,2020-08-07 14:00:00
2535,28.953166666666664,2020-08-07 15:00:00
2536,29.535500000000003,2020-08-07 16:00:00
2537,29.785833333333333,2020-08-07 17:00:00
2538,29.719166666666666,2020-08-07 18:00:00
2539,28.788,2020-08-07 19:00:00
